Date;Year;Open;High;Low;Close;Adj Close;Volume;Daily Stock Return Direction;Daily Stock Return (%);Daily Trading Volume Change (%);Price Anomaly Category;Volume Anomaly Category;Strong Anomaly
12/02/2024;2024;1,415.00;1,470.00;1,415.00;1,465.00;1,287.53;38,567,300;+;3.9007;-25.216;Normal;Normal;No
13/02/2024;2024;1,515.00;1,580.00;1,485.00;1,545.00;1,357.83;140,446,400;+;5.4608;264.1593;Sharp Price Increase;Sharp Volume Increase;Yes
15/02/2024;2024;1,570.00;1,580.00;1,535.00;1,540.00;1,353.44;62,446,100;-;-0.3236;-55.5374;Normal;Normal;No
16/02/2024;2024;1,545.00;1,560.00;1,530.00;1,530.00;1,344.65;27,133,500;-;-0.6494;-56.5489;Normal;Normal;No
19/02/2024;2024;1,545.00;1,545.00;1,505.00;1,515.00;1,331.47;25,251,500;-;-0.9804;-6.9361;Normal;Normal;No
20/02/2024;2024;1,515.00;1,525.00;1,505.00;1,505.00;1,322.68;29,689,600;-;-0.6601;17.5756;Normal;Normal;No
21/02/2024;2024;1,505.00;1,515.00;1,455.00;1,470.00;1,291.92;49,738,700;-;-2.3256;67.529;Normal;Normal;No
22/02/2024;2024;1,480.00;1,520.00;1,480.00;1,500.00;1,318.29;46,945,600;+;2.0408;-5.6155;Normal;Normal;No
23/02/2024;2024;1,525.00;1,550.00;1,505.00;1,550.00;1,362.23;58,962,900;+;3.3333;25.5984;Normal;Normal;No
26/02/2024;2024;1,555.00;1,565.00;1,510.00;1,515.00;1,331.47;26,407,900;-;-2.2581;-55.2127;Normal;Normal;No
27/02/2024;2024;1,515.00;1,515.00;1,470.00;1,480.00;1,300.71;45,781,700;-;-2.3102;73.3637;Normal;Normal;No
28/02/2024;2024;1,490.00;1,500.00;1,470.00;1,490.00;1,309.50;22,569,900;+;0.6757;-50.701;Normal;Normal;No
29/02/2024;2024;1,495.00;1,505.00;1,460.00;1,460.00;1,283.13;48,482,200;-;-2.0134;114.8091;Normal;Normal;No
01/03/2024;2024;1,465.00;1,490.00;1,465.00;1,480.00;1,300.71;27,751,500;+;1.3699;-42.7594;Normal;Normal;No
04/03/2024;2024;1,495.00;1,500.00;1,460.00;1,460.00;1,283.13;31,713,700;-;-1.3514;14.2774;Normal;Normal;No
05/03/2024;2024;1,470.00;1,485.00;1,460.00;1,460.00;1,283.13;37,549,800;0;0;18.4025;Normal;Normal;No
06/03/2024;2024;1,465.00;1,540.00;1,465.00;1,525.00;1,340.26;81,197,000;+;4.4521;116.2382;Normal;Normal;No
07/03/2024;2024;1,535.00;1,580.00;1,535.00;1,575.00;1,384.20;84,824,100;+;3.2787;4.467;Normal;Normal;No
08/03/2024;2024;1,595.00;1,600.00;1,550.00;1,565.00;1,375.41;52,659,100;-;-0.6349;-37.9196;Normal;Normal;No
13/03/2024;2024;1,575.00;1,635.00;1,575.00;1,620.00;1,423.75;116,310,700;+;3.5144;120.8748;Normal;Normal;No
14/03/2024;2024;1,630.00;1,645.00;1,610.00;1,645.00;1,445.72;69,006,400;+;1.5432;-40.6706;Normal;Normal;No
15/03/2024;2024;1,645.00;1,645.00;1,610.00;1,615.00;1,419.35;51,840,100;-;-1.8237;-24.8764;Normal;Normal;No
18/03/2024;2024;1,615.00;1,675.00;1,605.00;1,655.00;1,454.51;66,602,000;+;2.4768;28.4758;Normal;Normal;No
19/03/2024;2024;1,665.00;1,690.00;1,660.00;1,660.00;1,458.90;49,266,200;+;0.3021;-26.0289;Normal;Normal;No
20/03/2024;2024;1,660.00;1,670.00;1,645.00;1,660.00;1,458.90;38,425,600;0;0;-22.0041;Normal;Normal;No
21/03/2024;2024;1,685.00;1,720.00;1,680.00;1,700.00;1,494.06;85,481,500;+;2.4096;122.4598;Normal;Normal;No
22/03/2024;2024;1,700.00;1,700.00;1,660.00;1,670.00;1,467.69;42,163,600;-;-1.7647;-50.6752;Normal;Normal;No
25/03/2024;2024;1,685.00;1,685.00;1,650.00;1,660.00;1,458.90;51,279,200;-;-0.5988;21.6196;Normal;Normal;No
26/03/2024;2024;1,675.00;1,675.00;1,650.00;1,665.00;1,463.30;35,072,600;+;0.3012;-31.6046;Normal;Normal;No
27/03/2024;2024;1,665.00;1,675.00;1,625.00;1,635.00;1,436.93;34,509,200;-;-1.8018;-1.6064;Normal;Normal;No
28/03/2024;2024;1,640.00;1,655.00;1,580.00;1,600.00;1,406.17;62,687,900;-;-2.1407;81.6556;Normal;Normal;No
01/04/2024;2024;1,615.00;1,635.00;1,545.00;1,580.00;1,388.59;61,273,100;-;-1.25;-2.2569;Normal;Normal;No
02/04/2024;2024;1,580.00;1,640.00;1,575.00;1,640.00;1,441.33;46,410,200;+;3.7975;-24.2568;Normal;Normal;No
03/04/2024;2024;1,650.00;1,660.00;1,630.00;1,645.00;1,445.72;55,402,400;+;0.3049;19.3755;Normal;Normal;No
04/04/2024;2024;1,660.00;1,675.00;1,650.00;1,660.00;1,458.90;47,280,700;+;0.9119;-14.6595;Normal;Normal;No
05/04/2024;2024;1,665.00;1,675.00;1,645.00;1,670.00;1,467.69;35,349,900;+;0.6024;-25.234;Normal;Normal;No
16/04/2024;2024;1,685.00;1,810.00;1,680.00;1,810.00;1,590.73;201,068,200;+;8.3832;468.7943;Sharp Price Increase;Sharp Volume Increase;Yes
17/04/2024;2024;1,815.00;1,845.00;1,775.00;1,795.00;1,577.55;97,314,200;-;-0.8287;-51.6014;Normal;Normal;No
18/04/2024;2024;1,800.00;1,815.00;1,710.00;1,725.00;1,516.03;105,257,300;-;-3.8997;8.1623;Normal;Normal;No
19/04/2024;2024;1,765.00;1,770.00;1,725.00;1,760.00;1,546.79;86,892,700;+;2.029;-17.4473;Normal;Normal;No
22/04/2024;2024;1,780.00;1,800.00;1,760.00;1,770.00;1,555.58;70,463,000;+;0.5682;-18.908;Normal;Normal;No
23/04/2024;2024;1,770.00;1,775.00;1,730.00;1,740.00;1,529.21;53,092,100;-;-1.6949;-24.6525;Normal;Normal;No
24/04/2024;2024;1,745.00;1,750.00;1,680.00;1,680.00;1,476.48;42,661,100;-;-3.4483;-19.647;Normal;Normal;No
25/04/2024;2024;1,680.00;1,695.00;1,585.00;1,590.00;1,397.38;77,798,400;-;-5.3571;82.3638;Sharp Price Decrease;Normal;No
26/04/2024;2024;1,600.00;1,615.00;1,575.00;1,595.00;1,401.78;45,105,100;+;0.3145;-42.0231;Normal;Normal;No
29/04/2024;2024;1,600.00;1,620.00;1,570.00;1,615.00;1,419.35;44,759,600;+;1.2539;-0.766;Normal;Normal;No
30/04/2024;2024;1,625.00;1,640.00;1,600.00;1,640.00;1,441.33;42,746,700;+;1.548;-4.4971;Normal;Normal;No
02/05/2024;2024;1,605.00;1,610.00;1,510.00;1,510.00;1,327.07;100,915,200;-;-7.9268;136.0772;Sharp Price Decrease;Normal;No
03/05/2024;2024;1,515.00;1,535.00;1,475.00;1,490.00;1,309.50;70,316,700;-;-1.3245;-30.321;Normal;Normal;No
06/05/2024;2024;1,505.00;1,530.00;1,490.00;1,515.00;1,331.47;41,690,800;+;1.6779;-40.71;Normal;Normal;No
07/05/2024;2024;1,530.00;1,540.00;1,500.00;1,505.00;1,322.68;40,340,300;-;-0.6601;-3.2393;Normal;Normal;No
08/05/2024;2024;1,505.00;1,575.00;1,480.00;1,535.00;1,349.05;109,109,000;+;1.9934;170.4715;Normal;Sharp Volume Increase;No
13/05/2024;2024;1,540.00;1,550.00;1,515.00;1,525.00;1,340.26;36,491,800;-;-0.6515;-66.5547;Normal;Sharp Volume Decrease;No
14/05/2024;2024;1,520.00;1,545.00;1,515.00;1,525.00;1,340.26;31,675,400;0;0;-13.1986;Normal;Normal;No
15/05/2024;2024;1,535.00;1,575.00;1,535.00;1,565.00;1,375.41;51,245,200;+;2.623;61.7823;Normal;Normal;No
16/05/2024;2024;1,585.00;1,590.00;1,560.00;1,565.00;1,375.41;52,891,500;0;0;3.2126;Normal;Normal;No
17/05/2024;2024;1,585.00;1,635.00;1,585.00;1,620.00;1,423.75;88,081,100;+;3.5144;66.5317;Normal;Normal;No
20/05/2024;2024;1,645.00;1,670.00;1,645.00;1,655.00;1,454.51;113,540,600;+;2.1605;28.9046;Normal;Normal;No
21/05/2024;2024;1,545.00;1,595.00;1,545.00;1,565.00;1,490.77;58,009,600;-;-5.4381;-48.9085;Sharp Price Decrease;Normal;No
22/05/2024;2024;1,565.00;1,580.00;1,520.00;1,525.00;1,452.67;42,177,500;-;-2.5559;-27.2922;Normal;Normal;No
27/05/2024;2024;1,525.00;1,535.00;1,490.00;1,495.00;1,424.09;34,506,000;-;-1.9672;-18.1886;Normal;Normal;No
28/05/2024;2024;1,500.00;1,535.00;1,500.00;1,515.00;1,443.15;33,679,300;+;1.3378;-2.3958;Normal;Normal;No
29/05/2024;2024;1,525.00;1,540.00;1,505.00;1,525.00;1,452.67;27,076,800;+;0.6601;-19.604;Normal;Normal;No
30/05/2024;2024;1,525.00;1,525.00;1,490.00;1,490.00;1,419.33;38,241,900;-;-2.2951;41.2349;Normal;Normal;No
31/05/2024;2024;1,490.00;1,510.00;1,465.00;1,465.00;1,395.52;81,505,200;-;-1.6779;113.1306;Normal;Normal;No
03/06/2024;2024;1,465.00;1,490.00;1,465.00;1,470.00;1,400.28;29,619,200;+;0.3413;-63.6597;Normal;Sharp Volume Decrease;No
04/06/2024;2024;1,470.00;1,485.00;1,435.00;1,440.00;1,371.70;60,287,600;-;-2.0408;103.5423;Normal;Normal;No
05/06/2024;2024;1,440.00;1,445.00;1,340.00;1,340.00;1,276.45;104,191,600;-;-6.9444;72.8243;Sharp Price Decrease;Normal;No
06/06/2024;2024;1,345.00;1,380.00;1,305.00;1,315.00;1,252.63;73,528,000;-;-1.8657;-29.43;Normal;Normal;No
07/06/2024;2024;1,320.00;1,350.00;1,300.00;1,300.00;1,238.34;77,512,800;-;-1.1407;5.4194;Normal;Normal;No
10/06/2024;2024;1,290.00;1,300.00;1,215.00;1,240.00;1,181.19;98,034,100;-;-4.6154;26.4747;Sharp Price Decrease;Normal;No
11/06/2024;2024;1,240.00;1,280.00;1,240.00;1,255.00;1,195.48;64,084,300;+;1.2097;-34.6306;Normal;Normal;No
12/06/2024;2024;1,255.00;1,270.00;1,240.00;1,270.00;1,209.77;35,959,900;+;1.1952;-43.8866;Normal;Normal;No
13/06/2024;2024;1,270.00;1,285.00;1,255.00;1,255.00;1,195.48;40,672,000;-;-1.1811;13.1038;Normal;Normal;No
14/06/2024;2024;1,255.00;1,260.00;1,205.00;1,210.00;1,152.61;48,922,900;-;-3.5857;20.2864;Normal;Normal;No
19/06/2024;2024;1,215.00;1,225.00;1,175.00;1,215.00;1,157.37;36,744,000;+;0.4132;-24.8941;Normal;Normal;No
20/06/2024;2024;1,215.00;1,225.00;1,200.00;1,215.00;1,157.37;33,480,600;0;0;-8.8815;Normal;Normal;No
21/06/2024;2024;1,220.00;1,255.00;1,220.00;1,230.00;1,171.66;55,789,200;+;1.2346;66.6314;Normal;Normal;No
24/06/2024;2024;1,235.00;1,260.00;1,235.00;1,250.00;1,190.71;22,559,600;+;1.626;-59.5628;Normal;Sharp Volume Decrease;No
25/06/2024;2024;1,255.00;1,260.00;1,220.00;1,225.00;1,166.90;29,652,400;-;-2;31.4403;Normal;Normal;No
26/06/2024;2024;1,230.00;1,235.00;1,210.00;1,215.00;1,157.37;29,664,300;-;-0.8163;0.0401;Normal;Normal;No
27/06/2024;2024;1,200.00;1,230.00;1,200.00;1,230.00;1,171.66;24,220,600;+;1.2346;-18.351;Normal;Normal;No
28/06/2024;2024;1,235.00;1,265.00;1,230.00;1,250.00;1,190.71;54,955,600;+;1.626;126.8961;Normal;Normal;No
01/07/2024;2024;1,255.00;1,305.00;1,250.00;1,305.00;1,243.11;69,300,100;+;4.4;26.102;Normal;Normal;No
02/07/2024;2024;1,310.00;1,315.00;1,280.00;1,295.00;1,233.58;58,443,100;-;-0.7663;-15.6666;Normal;Normal;No
03/07/2024;2024;1,295.00;1,315.00;1,280.00;1,315.00;1,252.63;40,057,600;+;1.5444;-31.4588;Normal;Normal;No
04/07/2024;2024;1,325.00;1,335.00;1,320.00;1,325.00;1,262.16;46,070,600;+;0.7605;15.0109;Normal;Normal;No
05/07/2024;2024;1,325.00;1,330.00;1,305.00;1,310.00;1,247.87;21,984,500;-;-1.1321;-52.2808;Normal;Normal;No
08/07/2024;2024;1,315.00;1,365.00;1,315.00;1,365.00;1,300.26;61,088,000;+;4.1985;177.8685;Normal;Sharp Volume Increase;No
09/07/2024;2024;1,365.00;1,375.00;1,340.00;1,345.00;1,281.21;39,832,500;-;-1.4652;-34.7949;Normal;Normal;No
10/07/2024;2024;1,350.00;1,365.00;1,345.00;1,345.00;1,281.21;25,808,000;0;0;-35.2087;Normal;Normal;No
11/07/2024;2024;1,345.00;1,365.00;1,320.00;1,360.00;1,295.50;36,563,500;+;1.1152;41.6751;Normal;Normal;No
12/07/2024;2024;1,365.00;1,380.00;1,350.00;1,360.00;1,295.50;34,695,000;0;0;-5.1103;Normal;Normal;No
15/07/2024;2024;1,360.00;1,370.00;1,330.00;1,350.00;1,285.97;27,711,000;-;-0.7353;-20.1297;Normal;Normal;No
16/07/2024;2024;1,350.00;1,365.00;1,335.00;1,340.00;1,276.45;30,321,900;-;-0.7407;9.4219;Normal;Normal;No
17/07/2024;2024;1,360.00;1,395.00;1,355.00;1,380.00;1,314.55;65,083,200;+;2.9851;114.6409;Normal;Normal;No
18/07/2024;2024;1,395.00;1,405.00;1,375.00;1,375.00;1,309.79;53,937,000;-;-0.3623;-17.1261;Normal;Normal;No
19/07/2024;2024;1,375.00;1,380.00;1,330.00;1,350.00;1,285.97;60,206,400;-;-1.8182;11.6236;Normal;Normal;No
22/07/2024;2024;1,350.00;1,360.00;1,330.00;1,340.00;1,276.45;35,890,600;-;-0.7407;-40.3874;Normal;Normal;No
23/07/2024;2024;1,340.00;1,350.00;1,305.00;1,315.00;1,252.63;48,954,700;-;-1.8657;36.3998;Normal;Normal;No
24/07/2024;2024;1,315.00;1,325.00;1,305.00;1,310.00;1,247.87;28,205,300;-;-0.3802;-42.3849;Normal;Normal;No
25/07/2024;2024;1,305.00;1,310.00;1,275.00;1,280.00;1,219.29;44,789,300;-;-2.2901;58.7975;Normal;Normal;No
26/07/2024;2024;1,285.00;1,300.00;1,280.00;1,295.00;1,233.58;33,791,400;+;1.1719;-24.5547;Normal;Normal;No
29/07/2024;2024;1,325.00;1,350.00;1,310.00;1,310.00;1,247.87;62,519,500;+;1.1583;85.016;Normal;Normal;No
30/07/2024;2024;1,320.00;1,330.00;1,300.00;1,300.00;1,238.34;30,531,700;-;-0.7634;-51.1645;Normal;Normal;No
31/07/2024;2024;1,310.00;1,325.00;1,305.00;1,315.00;1,252.63;34,840,100;+;1.1538;14.1112;Normal;Normal;No
01/08/2024;2024;1,340.00;1,355.00;1,325.00;1,345.00;1,281.21;54,534,700;+;2.2814;56.5285;Normal;Normal;No
02/08/2024;2024;1,335.00;1,350.00;1,320.00;1,345.00;1,281.21;32,243,400;0;0;-40.8754;Normal;Normal;No
05/08/2024;2024;1,330.00;1,330.00;1,265.00;1,285.00;1,224.05;65,319,000;-;-4.461;102.581;Sharp Price Decrease;Normal;No
06/08/2024;2024;1,290.00;1,305.00;1,280.00;1,295.00;1,233.58;27,910,200;+;0.7782;-57.2709;Normal;Sharp Volume Decrease;No
07/08/2024;2024;1,295.00;1,315.00;1,295.00;1,295.00;1,233.58;20,663,100;0;0;-25.9658;Normal;Normal;No
08/08/2024;2024;1,295.00;1,300.00;1,270.00;1,270.00;1,209.77;46,868,600;-;-1.9305;126.8227;Normal;Normal;No
09/08/2024;2024;1,285.00;1,300.00;1,280.00;1,285.00;1,224.05;26,308,700;+;1.1811;-43.8671;Normal;Normal;No
12/08/2024;2024;1,290.00;1,310.00;1,290.00;1,310.00;1,247.87;38,054,700;+;1.9455;44.6468;Normal;Normal;No
13/08/2024;2024;1,320.00;1,330.00;1,280.00;1,310.00;1,247.87;109,937,300;0;0;188.8928;Normal;Sharp Volume Increase;No
14/08/2024;2024;1,310.00;1,320.00;1,290.00;1,305.00;1,243.11;46,923,100;-;-0.3817;-57.3183;Normal;Sharp Volume Decrease;No
15/08/2024;2024;1,310.00;1,390.00;1,305.00;1,385.00;1,319.31;177,044,200;+;6.1303;277.3071;Sharp Price Increase;Sharp Volume Increase;Yes
16/08/2024;2024;1,405.00;1,510.00;1,400.00;1,460.00;1,390.75;377,536,100;+;5.4152;113.244;Sharp Price Increase;Normal;No
19/08/2024;2024;1,475.00;1,510.00;1,460.00;1,470.00;1,400.28;179,600,100;+;0.6849;-52.4284;Normal;Normal;No
20/08/2024;2024;1,480.00;1,495.00;1,455.00;1,475.00;1,405.04;88,428,900;+;0.3401;-50.7634;Normal;Normal;No
21/08/2024;2024;1,485.00;1,525.00;1,465.00;1,470.00;1,400.28;133,225,200;-;-0.339;50.658;Normal;Normal;No
22/08/2024;2024;1,470.00;1,475.00;1,430.00;1,440.00;1,371.70;73,634,500;-;-2.0408;-44.7293;Normal;Normal;No
23/08/2024;2024;1,445.00;1,465.00;1,445.00;1,450.00;1,381.23;45,814,100;+;0.6944;-37.7817;Normal;Normal;No
26/08/2024;2024;1,460.00;1,480.00;1,450.00;1,480.00;1,409.81;75,022,900;+;2.069;63.755;Normal;Normal;No
27/08/2024;2024;1,480.00;1,485.00;1,450.00;1,470.00;1,400.28;37,690,700;-;-0.6757;-49.7611;Normal;Normal;No
28/08/2024;2024;1,480.00;1,485.00;1,450.00;1,450.00;1,381.23;41,278,000;-;-1.3605;9.5177;Normal;Normal;No
29/08/2024;2024;1,450.00;1,455.00;1,400.00;1,410.00;1,343.13;111,056,900;-;-2.7586;169.0462;Normal;Sharp Volume Increase;No
30/08/2024;2024;1,415.00;1,420.00;1,390.00;1,390.00;1,324.07;764,070,300;-;-1.4184;587.9989;Normal;Sharp Volume Increase;No
02/09/2024;2024;1,400.00;1,415.00;1,385.00;1,395.00;1,328.84;116,937,200;+;0.3597;-84.6955;Normal;Sharp Volume Decrease;No
03/09/2024;2024;1,400.00;1,405.00;1,365.00;1,370.00;1,305.02;87,618,500;-;-1.7921;-25.0722;Normal;Normal;No
04/09/2024;2024;1,350.00;1,370.00;1,340.00;1,345.00;1,281.21;98,870,900;-;-1.8248;12.8425;Normal;Normal;No
05/09/2024;2024;1,350.00;1,370.00;1,330.00;1,345.00;1,281.21;106,245,300;0;0;7.4586;Normal;Normal;No
06/09/2024;2024;1,345.00;1,360.00;1,330.00;1,335.00;1,271.68;77,347,000;-;-0.7435;-27.1996;Normal;Normal;No
09/09/2024;2024;1,335.00;1,340.00;1,305.00;1,320.00;1,257.39;92,572,800;-;-1.1236;19.6851;Normal;Normal;No
10/09/2024;2024;1,320.00;1,335.00;1,305.00;1,320.00;1,257.39;61,469,800;0;0;-33.5984;Normal;Normal;No
11/09/2024;2024;1,320.00;1,345.00;1,315.00;1,315.00;1,252.63;95,724,000;-;-0.3788;55.7253;Normal;Normal;No
12/09/2024;2024;1,325.00;1,360.00;1,315.00;1,345.00;1,281.21;104,507,600;+;2.2814;9.176;Normal;Normal;No
13/09/2024;2024;1,365.00;1,370.00;1,330.00;1,335.00;1,271.68;101,550,200;-;-0.7435;-2.8298;Normal;Normal;No
17/09/2024;2024;1,350.00;1,390.00;1,345.00;1,380.00;1,314.55;153,082,200;+;3.3708;50.7453;Normal;Normal;No
18/09/2024;2024;1,380.00;1,380.00;1,365.00;1,365.00;1,300.26;54,056,600;-;-1.087;-64.6879;Normal;Sharp Volume Decrease;No
19/09/2024;2024;1,365.00;1,380.00;1,360.00;1,375.00;1,309.79;64,130,700;+;0.7326;18.6362;Normal;Normal;No
20/09/2024;2024;1,380.00;1,385.00;1,365.00;1,370.00;1,305.02;66,852,400;-;-0.3636;4.244;Normal;Normal;No
23/09/2024;2024;1,380.00;1,410.00;1,380.00;1,395.00;1,328.84;124,951,500;+;1.8248;86.9065;Normal;Normal;No
24/09/2024;2024;1,400.00;1,410.00;1,385.00;1,410.00;1,343.13;99,822,100;+;1.0753;-20.1113;Normal;Normal;No
25/09/2024;2024;1,420.00;1,445.00;1,405.00;1,440.00;1,371.70;213,527,100;+;2.1277;113.9076;Normal;Normal;No
26/09/2024;2024;1,450.00;1,450.00;1,415.00;1,425.00;1,357.41;119,737,300;-;-1.0417;-43.9241;Normal;Normal;No
27/09/2024;2024;1,430.00;1,480.00;1,425.00;1,470.00;1,400.28;146,334,800;+;3.1579;22.2132;Normal;Normal;No
30/09/2024;2024;1,480.00;1,490.00;1,435.00;1,480.00;1,409.81;131,933,000;+;0.6803;-9.8417;Normal;Normal;No
01/10/2024;2024;1,490.00;1,510.00;1,480.00;1,500.00;1,428.86;123,533,000;+;1.3514;-6.3669;Normal;Normal;No
02/10/2024;2024;1,510.00;1,570.00;1,480.00;1,535.00;1,462.20;254,461,600;+;2.3333;105.9867;Normal;Normal;No
03/10/2024;2024;1,550.00;1,590.00;1,535.00;1,535.00;1,462.20;199,006,700;0;0;-21.793;Normal;Normal;No
04/10/2024;2024;1,535.00;1,545.00;1,500.00;1,525.00;1,452.67;75,683,200;-;-0.6515;-61.9695;Normal;Sharp Volume Decrease;No
07/10/2024;2024;1,530.00;1,555.00;1,525.00;1,545.00;1,471.72;85,637,900;+;1.3115;13.1531;Normal;Normal;No
08/10/2024;2024;1,545.00;1,575.00;1,505.00;1,525.00;1,452.67;137,208,800;-;-1.2945;60.2197;Normal;Normal;No
09/10/2024;2024;1,515.00;1,525.00;1,490.00;1,515.00;1,443.15;73,795,700;-;-0.6557;-46.2165;Normal;Normal;No
10/10/2024;2024;1,515.00;1,540.00;1,515.00;1,535.00;1,462.20;59,202,600;+;1.3201;-19.775;Normal;Normal;No
11/10/2024;2024;1,545.00;1,565.00;1,535.00;1,565.00;1,490.77;86,316,100;+;1.9544;45.7978;Normal;Normal;No
14/10/2024;2024;1,575.00;1,640.00;1,565.00;1,630.00;1,552.69;173,551,800;+;4.1534;101.0654;Normal;Normal;No
15/10/2024;2024;1,630.00;1,630.00;1,590.00;1,600.00;1,524.11;131,950,900;-;-1.8405;-23.9703;Normal;Normal;No
16/10/2024;2024;1,600.00;1,600.00;1,570.00;1,570.00;1,495.54;89,196,200;-;-1.875;-32.402;Normal;Normal;No
17/10/2024;2024;1,585.00;1,625.00;1,570.00;1,620.00;1,543.17;103,812,400;+;3.1847;16.3866;Normal;Normal;No
18/10/2024;2024;1,630.00;1,635.00;1,605.00;1,625.00;1,547.93;83,020,900;+;0.3086;-20.028;Normal;Normal;No
21/10/2024;2024;1,645.00;1,765.00;1,640.00;1,690.00;1,609.85;243,375,700;+;4;193.1499;Normal;Sharp Volume Increase;No
22/10/2024;2024;1,695.00;1,700.00;1,660.00;1,670.00;1,590.79;87,540,600;-;-1.1834;-64.0307;Normal;Sharp Volume Decrease;No
23/10/2024;2024;1,680.00;1,685.00;1,640.00;1,650.00;1,571.74;66,120,100;-;-1.1976;-24.4692;Normal;Normal;No
24/10/2024;2024;1,640.00;1,650.00;1,620.00;1,620.00;1,543.17;55,964,600;-;-1.8182;-15.3592;Normal;Normal;No
25/10/2024;2024;1,620.00;1,655.00;1,585.00;1,585.00;1,509.83;84,326,300;-;-2.1605;50.6779;Normal;Normal;No
28/10/2024;2024;1,590.00;1,640.00;1,590.00;1,610.00;1,533.64;75,462,300;+;1.5773;-10.5115;Normal;Normal;No
29/10/2024;2024;1,620.00;1,625.00;1,595.00;1,615.00;1,538.40;50,332,700;+;0.3106;-33.3009;Normal;Normal;No
30/10/2024;2024;1,620.00;1,650.00;1,610.00;1,630.00;1,552.69;114,888,200;+;0.9288;128.2576;Normal;Normal;No
31/10/2024;2024;1,605.00;1,605.00;1,540.00;1,600.00;1,524.11;219,900,400;-;-1.8405;91.4038;Normal;Normal;No
01/11/2024;2024;1,590.00;1,590.00;1,515.00;1,520.00;1,447.91;86,562,200;-;-5;-60.6357;Sharp Price Decrease;Sharp Volume Decrease;Yes
04/11/2024;2024;1,520.00;1,560.00;1,480.00;1,525.00;1,452.67;90,822,600;+;0.3289;4.9218;Normal;Normal;No
05/11/2024;2024;1,525.00;1,575.00;1,525.00;1,575.00;1,500.30;113,169,500;+;3.2787;24.605;Normal;Normal;No
06/11/2024;2024;1,575.00;1,590.00;1,530.00;1,540.00;1,466.96;70,410,300;-;-2.2222;-37.7833;Normal;Normal;No
07/11/2024;2024;1,520.00;1,580.00;1,480.00;1,575.00;1,500.30;119,230,900;+;2.2727;69.3373;Normal;Normal;No
08/11/2024;2024;1,595.00;1,610.00;1,565.00;1,585.00;1,509.83;61,159,000;+;0.6349;-48.7054;Normal;Normal;No
11/11/2024;2024;1,580.00;1,580.00;1,515.00;1,530.00;1,457.43;49,021,500;-;-3.47;-19.8458;Normal;Normal;No
12/11/2024;2024;1,510.00;1,565.00;1,510.00;1,565.00;1,490.77;50,902,500;+;2.2876;3.8371;Normal;Normal;No
13/11/2024;2024;1,560.00;1,560.00;1,495.00;1,500.00;1,428.86;52,007,900;-;-4.1534;2.1716;Normal;Normal;No
14/11/2024;2024;1,500.00;1,500.00;1,455.00;1,480.00;1,409.81;63,863,000;-;-1.3333;22.7948;Normal;Normal;No
15/11/2024;2024;1,470.00;1,480.00;1,385.00;1,400.00;1,333.60;99,868,300;-;-5.4054;56.379;Sharp Price Decrease;Normal;No
18/11/2024;2024;1,405.00;1,425.00;1,395.00;1,395.00;1,328.84;32,739,700;-;-0.3571;-67.2171;Normal;Sharp Volume Decrease;No
19/11/2024;2024;1,410.00;1,485.00;1,410.00;1,475.00;1,405.04;82,940,100;+;5.7348;153.3319;Sharp Price Increase;Normal;No
20/11/2024;2024;1,490.00;1,510.00;1,460.00;1,470.00;1,400.28;63,724,300;-;-0.339;-23.1683;Normal;Normal;No
21/11/2024;2024;1,475.00;1,500.00;1,465.00;1,490.00;1,419.33;47,253,500;+;1.3605;-25.847;Normal;Normal;No
22/11/2024;2024;1,495.00;1,495.00;1,450.00;1,450.00;1,381.23;33,202,000;-;-2.6846;-29.7364;Normal;Normal;No
25/11/2024;2024;1,460.00;1,485.00;1,435.00;1,485.00;1,414.57;68,021,900;+;2.4138;104.8729;Normal;Normal;No
26/11/2024;2024;1,485.00;1,485.00;1,445.00;1,450.00;1,381.23;30,282,300;-;-2.3569;-55.4815;Normal;Normal;No
28/11/2024;2024;1,455.00;1,475.00;1,420.00;1,420.00;1,352.65;30,730,300;-;-2.069;1.4794;Normal;Normal;No
29/11/2024;2024;1,420.00;1,445.00;1,395.00;1,430.00;1,362.18;44,703,300;+;0.7042;45.4698;Normal;Normal;No
02/12/2024;2024;1,410.00;1,435.00;1,410.00;1,410.00;1,343.13;28,640,700;-;-1.3986;-35.9316;Normal;Normal;No
03/12/2024;2024;1,410.00;1,470.00;1,410.00;1,450.00;1,381.23;61,191,200;+;2.8369;113.6512;Normal;Normal;No
04/12/2024;2024;1,445.00;1,470.00;1,440.00;1,465.00;1,395.52;46,067,800;+;1.0345;-24.715;Normal;Normal;No
05/12/2024;2024;1,470.00;1,495.00;1,450.00;1,490.00;1,419.33;57,649,600;+;1.7065;25.1408;Normal;Normal;No
06/12/2024;2024;1,490.00;1,495.00;1,465.00;1,485.00;1,414.57;33,502,500;-;-0.3356;-41.886;Normal;Normal;No
09/12/2024;2024;1,485.00;1,510.00;1,480.00;1,490.00;1,419.33;42,618,200;+;0.3367;27.209;Normal;Normal;No
10/12/2024;2024;1,500.00;1,630.00;1,500.00;1,625.00;1,547.93;158,162,400;+;9.0604;271.1147;Sharp Price Increase;Sharp Volume Increase;Yes
11/12/2024;2024;1,625.00;1,655.00;1,580.00;1,600.00;1,524.11;72,947,100;-;-1.5385;-53.8784;Normal;Normal;No
